height time diff diffRatio interval total mean
4260 1566171443 3.773965959858495e-07 1.582  8 18523 4.34
4261 1566171446 3.774045722548069e-07 1.582  3 18526 4.34
4262 1566171447 3.774122639763319e-07 1.583  1 18527 4.34
4263 1566171454 3.772708718715515e-07 1.582  7 18534 4.34
4264 1566171458 3.771281633845723e-07 1.581  4 18538 4.34
4265 1566171464 3.771341370477103e-07 1.581  6 18544 4.34
4266 1566171477 3.771402531369826e-07 1.581 13 18557 4.34
4267 1566171484 3.771460849417366e-07 1.581  7 18564 4.35
4268 1566171489  3.77301191765856e-07 1.582  5 18569 4.35
4269 1566171515 3.771576068422478e-07 1.581 26 18595 4.35
4270 1566171521 3.773125807785501e-07 1.582  6 18601 4.35
4271 1566171523 3.773184179140453e-07 1.582  2 18603 4.35
4272 1566171530 3.768767301114168e-07 1.580  7 18610 4.35
4273 1566171541  3.76732900288935e-07 1.580 11 18621 4.35
4274 1566171545 3.765890383843999e-07 1.579  4 18625 4.35
4275 1566171549 3.757030417423485e-07 1.575  4 18629 4.35
4276 1566171567 3.757062883337801e-07 1.575 18 18647 4.36
4277 1566171586 3.755615166798569e-07 1.575 19 18666 4.36
4278 1566171596 3.755644787239242e-07 1.575 10 18676 4.36
4279 1566171599 3.751239301624639e-07 1.573  3 18679 4.36
4280 1566171603 3.751260409759944e-07 1.573  4 18683 4.36
4281 1566171613 3.749797474888864e-07 1.572 10 18693 4.36
4282 1566171626 3.743905264314151e-07 1.570 13 18706 4.36
4283 1566171628 3.739486707271646e-07 1.568  2 18708 4.36
4284 1566171648 3.736523056981865e-07 1.567 20 18728 4.37
4285 1566171652 3.740882828939677e-07 1.569  4 18732 4.37
4286 1566171652 3.742327610644306e-07 1.569  0 18732 4.37
4287 1566171655 3.740831050310223e-07 1.569  3 18735 4.37
4288 1566171656 3.736401593117359e-07 1.567  1 18736 4.36
4289 1566171664 3.737828943164836e-07 1.567  8 18744 4.37
4290 1566171670  3.73193247342427e-07 1.565  6 18750 4.37
4291 1566171688   3.7318795495513e-07 1.565 18 18768 4.37
4292 1566171694 3.731825234505645e-07 1.565  6 18774 4.37
4293 1566171696 3.733233758546203e-07 1.565  2 18776 4.37
4294 1566171699 3.733179404074445e-07 1.565  3 18779 4.37
4295 1566171700 3.731659513753381e-07 1.565  1 18780 4.37
4296 1566171709 3.731602420096543e-07 1.565  9 18789 4.37
4297 1566171710 3.725710294074568e-07 1.562  1 18790 4.37
4298 1566171712 3.732941099304235e-07 1.565  2 18792 4.37
4299 1566171714 3.732899294586756e-07 1.565  2 18794 4.37
4300 1566171715 3.734325364077772e-07 1.566  1 18795 4.37
4301 1566171716 3.735748336766928e-07 1.566  1 18796 4.37
4302 1566171719 3.735702282440353e-07 1.566  3 18799 4.36
4303 1566171722 3.735661811393784e-07 1.566  3 18802 4.36
4304 1566171730 3.737085802971617e-07 1.567  8 18810 4.37
4305 1566171730 3.735587849332991e-07 1.566  0 18810 4.36
4306 1566171738 3.747304677048374e-07 1.571  8 18818 4.37
4307 1566171741 3.748778315276833e-07 1.572  3 18821 4.36
4308 1566171750 3.748785342066652e-07 1.572  9 18830 4.37
4309 1566171755 3.748783936706581e-07 1.572  5 18835 4.37
4310 1566171756 3.747308889805094e-07 1.571  1 18836 4.37
4311 1566171761 3.748778315276833e-07 1.572  5 18841 4.37
4312 1566171762 3.745826584353134e-07 1.571  1 18842 4.36
4313 1566171769 3.751712180798285e-07 1.573  7 18849 4.37
4314 1566171775 3.748762856431954e-07 1.572  6 18855 4.37
4315 1566171787 3.747287826116212e-07 1.571 12 18867 4.37
4316 1566171791 3.747279400706963e-07 1.571  4 18871 4.37
4317 1566171793 3.747272379561531e-07 1.571  2 18873 4.37
4318 1566171794 3.748743181722864e-07 1.572  1 18874 4.37
4319 1566171797 3.745792909221712e-07 1.571  3 18877 4.37
4320 1566171800 3.744313204637843e-07 1.570  3 18880 4.37
4321 1566171801 3.744303390596853e-07 1.570  1 18881 4.36
4322 1566171803 3.742824862359024e-07 1.569  2 18883 4.36
4323 1566171808 3.745757831603656e-07 1.571  5 18888 4.36
4324 1566171817 3.750172946405602e-07 1.572  9 18897 4.37
4325 1566171818 3.750177165613867e-07 1.572  1 18898 4.36
4326 1566171822 3.750181384831626e-07 1.572  4 18902 4.36
4327 1566171839 3.750185604058879e-07 1.572 17 18919 4.37
4328 1566171840 3.753144211553471e-07 1.574  1 18920 4.37
4329 1566171840 3.751679807291792e-07 1.573  0 18920 4.37
4330 1566171841 3.748734749767903e-07 1.572  1 18921 4.36
4331 1566171842   3.7516854374267e-07 1.573  1 18922 4.36
4332 1566171844 3.751691067578507e-07 1.573  2 18924 4.36
4333 1566171846 3.744316008659003e-07 1.570  2 18926 4.36
4334 1566171848 3.745769056369955e-07 1.571  2 18928 4.36
4335 1566171859 3.748702427625275e-07 1.572 11 18939 4.36
4336 1566171860  3.74869821173472e-07 1.572  1 18940 4.36
4337 1566171864 3.751641804323149e-07 1.573  4 18944 4.36
4338 1566171865 3.751640396820577e-07 1.573  1 18945 4.36
4339 1566171866 3.751641804323149e-07 1.573  1 18946 4.36
4340 1566171869 3.751643211826776e-07 1.573  3 18949 4.36
4341 1566171875 3.748686969406264e-07 1.572  6 18955 4.36
4342 1566171878 3.753103361709495e-07 1.574  3 18958 4.36
4343 1566171883 3.751617876923062e-07 1.573  5 18963 4.36
4344 1566171887 3.753086458585889e-07 1.574  4 18967 4.36
4345 1566171889 3.753079415662655e-07 1.574  2 18969 4.36
4346 1566171890 3.756029895490395e-07 1.575  1 18970 4.36
4347 1566171900 3.760479172121404e-07 1.577 10 18980 4.36
4348 1566171911 3.761984421425947e-07 1.577 11 18991 4.36
4349 1566171929  3.76200848124248e-07 1.577 18 19009 4.37
4350 1566171935 3.763517788203064e-07 1.578  6 19015 4.37
4351 1566171937 3.772490957996964e-07 1.582  2 19017 4.37
4352 1566171937  3.77404857127791e-07 1.582  0 19017 4.36
4353 1566171943 3.769631091528181e-07 1.581  6 19023 4.37
4354 1566171947 3.769682249429874e-07 1.581  4 19027 4.37
4355 1566171956 3.765269308260289e-07 1.579  9 19036 4.37
4356 1566171956 3.763833678209658e-07 1.578  0 19036 4.37
4357 1566171963 3.765369970983381e-07 1.579  7 19043 4.37
4358 1566171966 3.766913194345692e-07 1.579  3 19046 4.37
4359 1566171966  3.76548198231152e-07 1.579  0 19046 4.36
4360 1566171967 3.764046190109583e-07 1.578  1 19047 4.36
4361 1566171968 3.768565617611143e-07 1.580  1 19048 4.36
4362 1566171968 3.771623011516968e-07 1.581  0 19048 4.36
4363 1566171978 3.771695562234257e-07 1.581 10 19058 4.36
4364 1566171992 3.771775228982075e-07 1.582 14 19072 4.37
4365 1566171994 3.774842109953533e-07 1.583  2 19074 4.36
4366 1566171996 3.779426082409895e-07 1.585  2 19076 4.36
4367 1566171997 3.781026599213147e-07 1.585  1 19077 4.36
4368 1566172009  3.78112381709872e-07 1.585 12 19089 4.37
4369 1566172010 3.779724647434898e-07 1.585  1 19090 4.36
4370 1566172011 3.776823851198943e-07 1.584  1 19091 4.36
4371 1566172011 3.781409781033889e-07 1.586  0 19091 4.36
4372 1566172015 3.781519888681464e-07 1.586  4 19095 4.36
4373 1566172020  3.78313219831685e-07 1.586  5 19100 4.36
4374 1566172021 3.778749128837426e-07 1.584  1 19101 4.36
4375 1566172026 3.780356217858212e-07 1.585  5 19106 4.36
4376 1566172026 3.780470551805666e-07 1.585  0 19106 4.36
4377 1566172035 3.782086257886007e-07 1.586  9 19115 4.36
4378 1566172037 3.780700669840503e-07 1.585  2 19117 4.36
4379 1566172038 3.779314668314489e-07 1.585  1 19118 4.36
4380 1566172044 3.785416389705999e-07 1.587  6 19124 4.36
4381 1566172049 3.784036952482887e-07 1.587  5 19129 4.36
4382 1566172050 3.788664828419881e-07 1.589  1 19130 4.36
4383 1566172060 3.785790429114299e-07 1.587 10 19140 4.36
4384 1566172061 3.785907958671404e-07 1.587  1 19141 4.36
4385 1566172064 3.786029795793345e-07 1.587  3 19144 4.36
4386 1566172067 3.784641317298336e-07 1.587  3 19147 4.36
4387 1566172078 3.783246700243257e-07 1.586 11 19158 4.36
4388 1566172079 3.783351189299224e-07 1.586  1 19159 4.36
4389 1566172081 3.781958953058129e-07 1.586  2 19161 4.36
4390 1566172087 3.783564479396049e-07 1.586  6 19167 4.36
4391 1566172092 3.791192853382241e-07 1.590  5 19172 4.36
4392 1566172092  3.79283787953967e-07 1.590  0 19172 4.36
4393 1566172093 3.789967201922822e-07 1.589  1 19173 4.36
4394 1566172094 3.793124179339135e-07 1.590  1 19174 4.36
4395 1566172096 3.796290744163826e-07 1.592  2 19176 4.36
4396 1566172099 3.794936495364177e-07 1.591  3 19179 4.36
4397 1566172099 3.796603511269962e-07 1.592  0 19179 4.36
4398 1566172107 3.796764959618653e-07 1.592  8 19187 4.36
4399 1566172113 3.799954936448347e-07 1.593  6 19193 4.36
4400 1566172113 3.800129667004519e-07 1.593  0 19193 4.36
4401 1566172120 3.801818594259689e-07 1.594  7 19200 4.36
4402 1566172124 3.800486398273251e-07 1.594  4 19204 4.36
4403 1566172129 3.802177088381197e-07 1.594  5 19209 4.36
4404 1566172152 3.800843196523458e-07 1.594 23 19232 4.36
4405 1566172160 3.799501578378597e-07 1.593  8 19240 4.36
4406 1566172165 3.799670492148194e-07 1.593  5 19245 4.36
4407 1566172167 3.798325373356154e-07 1.593  2 19247 4.36
4408 1566172177 3.798478310969213e-07 1.593 10 19257 4.36
4409 1566172180 3.798635589849501e-07 1.593  3 19260 4.36
4410 1566172184 3.792753004990723e-07 1.590  4 19264 4.36
4411 1566172195  3.79441234360498e-07 1.591 11 19275 4.36
4412 1566172202 3.802135164206981e-07 1.594  7 19282 4.37
4413 1566172205 3.802327444747299e-07 1.594  3 19285 4.37
4414 1566172209 3.802518298799365e-07 1.594  4 19289 4.36
4415 1566172232 3.802709172011852e-07 1.594 23 19312 4.37
4416 1566172237 3.802901510615153e-07 1.595  5 19317 4.37
4417 1566172239 3.803095315051084e-07 1.595  2 19319 4.37
4418 1566172246 3.801779568738316e-07 1.594  7 19326 4.37
4419 1566172255 3.806521970479734e-07 1.596  9 19335 4.37
4420 1566172261 3.806736432054951e-07 1.596  6 19341 4.37
4421 1566172262 3.799378872665056e-07 1.593  1 19342 4.37
4422 1566172263 3.798067138739195e-07 1.593  1 19343 4.37
4423 1566172266 3.801289649808213e-07 1.594  3 19346 4.37
4424 1566172274 3.799985260433826e-07 1.593  8 19354 4.37
4425 1566172278 3.797171524313992e-07 1.592  4 19358 4.37
4426 1566172279 3.795862754733561e-07 1.592  1 19359 4.37
4427 1566172280 3.796057283420002e-07 1.592  1 19360 4.37
4428 1566172283 3.794730561332462e-07 1.591  3 19363 4.37
4429 1566172285 3.796411809188434e-07 1.592  2 19365 4.37
4430 1566172301 3.795083399030787e-07 1.591 16 19381 4.37
4431 1566172305 3.798282091361996e-07 1.593  4 19385 4.37
4432 1566172307 3.807549576807015e-07 1.597  2 19387 4.37
4433 1566172311 3.809288639579179e-07 1.597  4 19391 4.37
4434 1566172323 3.809515023093394e-07 1.597 12 19403 4.37
4435 1566172330 3.811263145098288e-07 1.598  7 19410 4.37
4436 1566172333 3.806942221959301e-07 1.596  3 19413 4.37
4437 1566172334 3.805642640939131e-07 1.596  1 19414 4.37
4438 1566172339 3.805858451916574e-07 1.596  5 19419 4.37
4439 1566172354 3.804556715624212e-07 1.595 15 19434 4.37
4440 1566172359 3.801737653329983e-07 1.594  5 19439 4.37
4441 1566172364 3.800425734789086e-07 1.594  5 19444 4.37
4442 1566172372 3.800612064508535e-07 1.594  8 19452 4.37
4443 1566172375 3.802310095328933e-07 1.594  3 19455 4.37
4444 1566172380 3.802502393563244e-07 1.594  5 19460 4.37
4445 1566172383 3.801187057410347e-07 1.594  3 19463 4.37
4446 1566172384 3.799876962707961e-07 1.593  1 19464 4.37
4447 1566172386 3.800071903059209e-07 1.593  2 19466 4.37
4448 1566172386 3.797249387061197e-07 1.592  0 19466 4.37
4449 1566172388 3.797436847513258e-07 1.592  2 19468 4.37
4450 1566172396 3.796113484308099e-07 1.592  8 19476 4.37
4451 1566172397 3.794785282880656e-07 1.591  1 19477 4.37
4452 1566172398 3.796466579236266e-07 1.592  1 19478 4.37
4453 1566172402 3.798155136536028e-07 1.593  4 19482 4.37
4454 1566172415 3.798342686430014e-07 1.593 13 19495 4.37
4455 1566172421 3.798531697752821e-07 1.593  6 19501 4.37
4456 1566172422 3.798714955696573e-07 1.593  1 19502 4.37
4457 1566172428 3.798901117695314e-07 1.593  6 19508 4.37
4458 1566172431 3.799088741270273e-07 1.593  3 19511 4.37
4459 1566172435  3.80078396626577e-07 1.594  4 19515 4.37
4460 1566172436 3.796450724586219e-07 1.592  1 19516 4.37
4461 1566172447 3.795130929122714e-07 1.591 11 19527 4.37
4462 1566172454 3.796818298251225e-07 1.592  7 19534 4.37
4463 1566172456 3.793981898677654e-07 1.591  2 19536 4.37
4464 1566172458 3.794148882438922e-07 1.591  2 19538 4.37
4465 1566172460 3.794317320605497e-07 1.591  2 19540 4.37
4466 1566172467 3.797498857736449e-07 1.592  7 19547 4.37
4467 1566172469 3.794671521432015e-07 1.591  2 19549 4.37
4468 1566172472 3.794838565904591e-07 1.591  3 19552 4.37
4469 1566172473 3.796515585355468e-07 1.592  1 19553 4.37
4470 1566172476  3.79970803058104e-07 1.593  3 19556 4.37
4471 1566172482 3.799898621759302e-07 1.593  6 19562 4.37
4472 1566172482 3.798574985435804e-07 1.593  0 19562 4.37
4473 1566172483 3.798755361401768e-07 1.593  1 19563 4.37
4474 1566172487 3.798924208827533e-07 1.593  4 19567 4.37
4475 1566172501 3.800600508645691e-07 1.594 14 19581 4.37
4476 1566172509 3.800770964748974e-07 1.594  8 19589 4.37
4477 1566172509 3.799436615542963e-07 1.593  0 19589 4.37
4478 1566172512 3.801110477962488e-07 1.594  3 19592 4.37
4479 1566172515 3.804287502043647e-07 1.595  3 19595 4.37
4480 1566172527 3.804448157176849e-07 1.595 12 19607 4.37
4481 1566172529 3.800079123456337e-07 1.593  2 19609 4.37
4482 1566172533 3.798722170938031e-07 1.593  4 19613 4.37
4483 1566172534 3.800370850448327e-07 1.594  1 19614 4.37
4484 1566172537 3.800515286327352e-07 1.594  3 19617 4.37
4485 1566172541 3.802166968668288e-07 1.594  4 19621 4.37
4486 1566172543 3.803822981112732e-07 1.595  2 19623 4.37
4487 1566172544 3.802470583490172e-07 1.594  1 19624 4.37
4488 1566172558 3.805648434202712e-07 1.596 14 19638 4.37
4489 1566172567  3.80581499807399e-07 1.596  9 19647 4.37
4490 1566172602 3.804469868370705e-07 1.595 35 19682 4.38
4491 1566172603 3.807653962784707e-07 1.597  1 19683 4.38
4492 1566172605 3.807820702260195e-07 1.597  2 19685 4.38
4493 1566172606 3.812536043163666e-07 1.599  1 19686 4.38
4494 1566172618 3.811199231997097e-07 1.598 12 19698 4.38
4495 1566172620 3.809857551866049e-07 1.597  2 19700 4.38
4496 1566172620 3.796446400613733e-07 1.592  0 19700 4.38
4497 1566172629 3.798094547451791e-07 1.593  9 19709 4.38
4498 1566172630 3.796731803926707e-07 1.592  1 19710 4.38
4499 1566172633 3.798374427475343e-07 1.593  3 19713 4.38
4500 1566172634 3.795506890889421e-07 1.591  1 19714 4.38
4501 1566172636 3.795645194415676e-07 1.592  2 19716 4.38
4502 1566172639 3.795787830484124e-07 1.592  3 19719 4.38
4503 1566172647 3.794423861867726e-07 1.591  8 19727 4.38
4504 1566172649 3.800580286054802e-07 1.594  2 19729 4.38
4505 1566172654 3.802247927879905e-07 1.594  5 19734 4.38
4506 1566172655 3.808455895926023e-07 1.597  1 19735 4.37
4507 1566172659 3.808635760934903e-07 1.597  4 19739 4.37
4508 1566172664 3.808808389298676e-07 1.597  5 19744 4.37
4509 1566172668 3.807471291079672e-07 1.596  4 19748 4.37
4510 1566172674 3.809160947927737e-07 1.597  6 19754 4.38
4511 1566172684 3.807827952133873e-07 1.597 10 19764 4.38
4512 1566172687 3.808004857606768e-07 1.597  3 19767 4.38
4513 1566172702 3.808174528296834e-07 1.597 15 19782 4.38
4514 1566172704 3.808347114850981e-07 1.597  2 19784 4.38
4515 1566172704 3.810033194319373e-07 1.598  0 19784 4.38
4516 1566172705 3.810213208347305e-07 1.598  1 19785 4.38
4517 1566172706 3.807371264001583e-07 1.596  1 19786 4.38
4518 1566172707 3.807549576807015e-07 1.597  1 19787 4.37
4519 1566172714 3.804704365055302e-07 1.595  7 19794 4.38
4520 1566172716  3.80487374175067e-07 1.595  2 19796 4.37
4521 1566172724 3.806555297381916e-07 1.596  8 19804 4.38
4522 1566172728 3.808241240572317e-07 1.597  4 19808 4.38
4523 1566172728 3.808406581068646e-07 1.597  0 19808 4.37
4524 1566172733 3.808564683215657e-07 1.597  5 19813 4.37
4525 1566172741 3.807214710430015e-07 1.596  8 19821 4.38
4526 1566172742 3.807374163263219e-07 1.596  1 19822 4.37
4527 1566172747 3.807533629453312e-07 1.597  5 19827 4.37
4528 1566172748 3.809207380265024e-07 1.597  1 19828 4.37
4529 1566172755 3.810889864787326e-07 1.598  7 19835 4.37
4530 1566172765 3.817129021734826e-07 1.601 10 19845 4.38
4531 1566172779 3.815812285160528e-07 1.600 14 19859 4.38
4532 1566172781 3.817528300574385e-07 1.601  2 19861 4.38
4533 1566172782 3.816214201307369e-07 1.600  1 19862 4.38
4534 1566172787 3.817934951364255e-07 1.601  5 19867 4.38
4535 1566172792 3.821163536108779e-07 1.602  5 19872 4.38
4536 1566172810 3.818327108897821e-07 1.601 18 19890 4.38
4537 1566172812 3.815489066209427e-07 1.600  2 19892 4.38
4538 1566172812 3.818720805284799e-07 1.601  0 19892 4.38
4539 1566172825 3.818929351444007e-07 1.601 13 19905 4.38
4540 1566172830  3.82064379292917e-07 1.602  5 19910 4.38
4541 1566172833 3.822368540857109e-07 1.603  3 19913 4.38
4542 1566172841 3.816498214847464e-07 1.600  8 19921 4.38
4543 1566172844  3.81517754661622e-07 1.600  3 19924 4.38
4544 1566172848 3.819924269651566e-07 1.602  4 19928 4.38
4545 1566172850 3.817099880564701e-07 1.601  2 19930 4.38
4546 1566172854 3.818821429608834e-07 1.601  4 19934 4.38
4547 1566172855  3.81902852823828e-07 1.601  1 19935 4.38
4548 1566172855 3.816198181290259e-07 1.600  0 19935 4.38
4549 1566172861 3.816394799895496e-07 1.600  6 19941 4.38
4550 1566172863 3.816595808744937e-07 1.600  2 19943 4.38
4551 1566172871 3.816780813860536e-07 1.600  8 19951 4.38
4552 1566172889 3.815455582691675e-07 1.600 18 19969 4.38
4553 1566172890 3.815641933212799e-07 1.600  1 19970 4.38
4554 1566172896 3.817346137458385e-07 1.601  6 19976 4.38
4555 1566172896 3.816023426203802e-07 1.600  0 19976 4.38
4556 1566172899 3.819248777481585e-07 1.601  3 19979 4.38
4557 1566172902 3.819455922465915e-07 1.602  3 19982 4.38
4558 1566172908 3.815120779833794e-07 1.600  6 19988 4.38
4559 1566172908 3.815330388658137e-07 1.600  0 19988 4.38
4560 1566172909  3.81401925655597e-07 1.599  1 19989 4.38
4561 1566172910 3.818768929299904e-07 1.601  1 19990 4.38
4562 1566172913 3.822025219677835e-07 1.603  3 19993 4.38
4563 1566172914 3.822257502578868e-07 1.603  1 19994 4.38
4564 1566172916 3.822489813715523e-07 1.603  2 19996 4.38
4565 1566172922 3.822723614436268e-07 1.603  6 20002 4.38
4566 1566172945 3.825998366315616e-07 1.604 23 20025 4.38
4567 1566172951 3.826242844667236e-07 1.604  6 20031 4.38
4568 1566172953 3.826478568947643e-07 1.604  2 20033 4.38
4569 1566172955 3.828239366657661e-07 1.605  2 20035 4.38
4570 1566172965 3.830010587118702e-07 1.606 10 20045 4.38
4571 1566172967 3.828736257349132e-07 1.605  2 20047 4.38
4572 1566172968 3.821378190415828e-07 1.602  1 20048 4.38
4573 1566172968 3.821611855168398e-07 1.602  0 20048 4.38
4574 1566172984  3.82184700917157e-07 1.603 16 20064 4.38
4575 1566172996 3.828163158845307e-07 1.605 12 20076 4.38
4576 1566172996 3.828419639521752e-07 1.605  0 20076 4.38
4577 1566172997 3.828686415884917e-07 1.605  1 20077 4.38
4578 1566173003 3.828954695541526e-07 1.606  6 20083 4.38
4579 1566173004 3.830748590304907e-07 1.606  1 20084 4.38
4580 1566173008 3.826450749042751e-07 1.604  4 20088 4.38
4581 1566173013 3.823675186114255e-07 1.603  5 20093 4.38
4582 1566173015 3.825442184678096e-07 1.604  2 20095 4.38
4583 1566173017 3.827213746684865e-07 1.605  2 20097 4.38
4584 1566173021 3.824422450662046e-07 1.604  4 20101 4.38
4585 1566173021 3.826185748124232e-07 1.604  0 20101 4.38
4586 1566173023 3.826424393716523e-07 1.604  2 20103 4.38
4587 1566173027 3.825134890509342e-07 1.604  4 20107 4.38
4588 1566173032 3.826882735294452e-07 1.605  5 20112 4.38
4589 1566173034 3.827108285513285e-07 1.605  2 20114 4.38
4590 1566173036 3.825808075451204e-07 1.604  2 20116 4.38
4591 1566173037 3.827544815342785e-07 1.605  1 20117 4.38
4592 1566173038 3.829286065478488e-07 1.606  1 20118 4.38
4593 1566173043 3.831028900615608e-07 1.606  5 20123 4.38
4594 1566173044 3.829727492389976e-07 1.606  1 20124 4.38
4595 1566173056 3.829946043704708e-07 1.606 12 20136 4.38
4596 1566173063 3.830164619965028e-07 1.606  7 20143 4.38
4597 1566173072 3.830380286765557e-07 1.606  9 20152 4.38
4598 1566173080 3.832124118304602e-07 1.607  8 20160 4.38
